path,type,size,permissions,modification_time,user,group,device_id,hard_links,special_device_id,inode,block_size,blocks,flags,generation,access_time,change_time,birth_time
2018_recent/2018-07/21/tweets2018-07-21-14-00.jsonl,file, 127.85M,rwxr-xr-x,2018-07-21T14:00:00Z,datalab1,datalab1,2065,1,0,232980533,4096,261840,0,0,2018-12-20T02:03:18Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-15-00.jsonl,file, 208.74M,rwxr-xr-x,2018-07-21T15:00:00Z,datalab1,datalab1,2065,1,0,232980536,4096,427512,0,0,2018-12-20T02:03:35Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-16-00.jsonl,file, 212.3M,rwxr-xr-x,2018-07-21T16:00:00Z,datalab1,datalab1,2065,1,0,232980534,4096,434792,0,0,2018-12-20T02:03:22Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-17-00.jsonl,file, 209.32M,rwxr-xr-x,2018-07-21T17:00:00Z,datalab1,datalab1,2065,1,0,232980545,4096,428680,0,0,2018-12-20T02:03:06Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-18-00.jsonl,file, 224.12M,rwxr-xr-x,2018-07-21T18:00:00Z,datalab1,datalab1,2065,1,0,232980546,4096,459000,0,0,2018-12-20T02:02:59Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-19-00.jsonl,file, 206.72M,rwxr-xr-x,2018-07-21T19:00:00Z,datalab1,datalab1,2065,1,0,232980540,4096,423360,0,0,2018-12-20T02:03:03Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-20-00.jsonl,file, 177.16M,rwxr-xr-x,2018-07-21T20:00:00Z,datalab1,datalab1,2065,1,0,232980542,4096,362832,0,0,2018-12-20T02:03:30Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-21-00.jsonl,file, 165.06M,rwxr-xr-x,2018-07-21T21:00:00Z,datalab1,datalab1,2065,1,0,232980541,4096,338048,0,0,2018-12-20T02:03:32Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-22-00.jsonl,file, 140.64M,rwxr-xr-x,2018-07-21T22:07:07Z,datalab1,datalab1,2065,1,0,232980548,4096,288040,0,0,2018-12-20T02:03:10Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/21/tweets2018-07-21-23-07.jsonl,file, 141.17M,rwxr-xr-x,2018-07-21T23:00:00Z,datalab1,datalab1,2065,1,0,232980547,4096,289112,0,0,2018-12-20T02:03:14Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/22/tweets2018-07-22-00-00.jsonl,file, 146.89M,rwxr-xr-x,2018-07-22T00:00:00Z,datalab1,datalab1,2065,1,0,232980614,4096,300832,0,0,2018-12-20T01:51:47Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/22/tweets2018-07-22-01-00.jsonl,file, 135.8M,rwxr-xr-x,2018-07-22T01:00:00Z,datalab1,datalab1,2065,1,0,232980612,4096,278128,0,0,2018-12-20T01:52:05Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/22/tweets2018-07-22-02-00.jsonl,file, 124.22M,rwxr-xr-x,2018-07-22T02:00:00Z,datalab1,datalab1,2065,1,0,232980601,4096,254400,0,0,2018-12-20T01:52:10Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/22/tweets2018-07-22-03-00.jsonl,file, 126.44M,rwxr-xr-x,2018-07-22T03:00:00Z,datalab1,datalab1,2065,1,0,232980615,4096,258952,0,0,2018-12-20T01:51:37Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/22/tweets2018-07-22-04-00.jsonl,file, 124.6M,rwxr-xr-x,2018-07-22T04:00:00Z,datalab1,datalab1,2065,1,0,232980619,4096,255192,0,0,2018-12-20T01:52:12Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/22/tweets2018-07-22-05-00.jsonl,file, 118.06M,rwxr-xr-x,2018-07-22T05:00:00Z,datalab1,datalab1,2065,1,0,232980621,4096,241792,0,0,2018-12-20T01:51:49Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/22/tweets2018-07-22-06-00.jsonl,file, 112.79M,rwxr-xr-x,2018-07-22T06:00:00Z,datalab1,datalab1,2065,1,0,232980622,4096,231008,0,0,2018-12-20T01:51:33Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/22/tweets2018-07-22-07-00.jsonl,file, 111.04M,rwxr-xr-x,2018-07-22T07:00:00Z,datalab1,datalab1,2065,1,0,232980602,4096,227416,0,0,2018-12-20T01:52:13Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/22/tweets2018-07-22-08-00.jsonl,file, 111.18M,rwxr-xr-x,2018-07-22T08:00:00Z,datalab1,datalab1,2065,1,0,232980613,4096,227704,0,0,2018-12-20T01:52:14Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/22/tweets2018-07-22-09-00.jsonl,file, 112.79M,rwxr-xr-x,2018-07-22T09:00:00Z,datalab1,datalab1,2065,1,0,232980616,4096,231008,0,0,2018-12-20T01:51:43Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
2018_recent/2018-07/22/tweets2018-07-22-10-00.jsonl,file, 117.14M,rwxr-xr-x,2018-07-22T10:00:00Z,datalab1,datalab1,2065,1,0,232980617,4096,239904,0,0,2018-12-20T01:51:34Z,2018-12-19T23:36:45Z,2018-12-19T23:36:45Z
